Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
2571,2.677419,2.467742,3.248387,3.006452,3.183871,3.206452,3526.426,2431.396,51608.8,8398.242,22481.69,28106.23,transition
2590,2.674194,2.470968,3.254839,2.964516,3.193548,3.209677,3504.021,2444.047,59098.63,7245.964,24600.02,29139.31,transition
2608,2.703226,2.458065,3.219355,2.941936,3.258065,3.270968,3714.379,2394.023,32734.43,6737.299,63707.75,92386.75,transition
2627,2.712903,2.519355,3.248387,2.954839,3.248387,3.2,3789.121,2646.364,51608.8,7019.815,51608.8,26240.03,transition
2646,2.651613,2.496774,3.267742,2.974194,3.232258,3.203226,3353.432,2548.916,83066.08,7485.546,39125.75,27142.03,transition
2664,2.66129,2.483871,3.212903,2.96129,3.209677,3.167742,3416.666,2495.652,30248.92,7169.145,29139.31,19639.98,transition
2682,2.658064,2.522581,3.206452,2.96129,3.216129,3.183871,3395.376,2660.747,28106.23,7169.145,31443.88,22481.69,transition
2700,2.709677,2.532258,3.216129,2.948387,3.264516,3.225806,3763.935,2704.622,31443.88,6875.965,75440.07,35652.21,transition
2718,2.654839,2.503226,3.183871,2.993548,3.216129,3.177419,3374.299,2576.194,22481.69,8010.107,31443.88,21255.28,action
2736,2.696774,2.509677,3.212903,2.96129,3.232258,3.183871,3665.883,2603.918,30248.92,7169.145,39125.75,22481.69,action
2754,2.654839,2.512903,3.258065,2.945161,3.203226,3.167742,3374.299,2617.951,63707.75,6806.002,27142.03,19639.98,action
2772,2.709677,2.483871,3.248387,2.945161,3.2,3.2,3763.935,2495.652,51608.8,6806.002,26240.03,26240.03,action
2790,2.716129,2.516129,3.196774,2.945161,3.2,3.187097,3814.586,2632.099,25394.4,6806.002,26240.03,23147.45,action
2808,2.677419,2.470968,3.229032,2.948387,3.187097,3.212903,3526.426,2444.047,37310.04,6875.965,23147.45,30248.92,action
2830,2.690323,2.548387,3.2,2.948387,3.206452,3.203226,3618.413,2780.258,26240.03,6875.965,28106.23,27142.03,action
2850,2.674194,2.506452,3.209677,2.951613,3.203226,3.180645,3504.021,2590,29139.31,6947.224,27142.03,21851.91,action
2869,2.667742,2.519355,3.26129,2.948387,3.190323,3.232258,3459.898,2646.364,69085.06,6875.965,23852.38,39125.75,action
2889,2.712903,2.53871,3.193548,2.964516,3.235484,3.187097,3789.121,2734.491,24600.02,7245.964,41123.04,23147.45,action
2907,2.703226,2.529032,3.26129,2.977419,3.183871,3.225806,3714.379,2689.875,69085.06,7568.602,22481.69,35652.21,action
2925,2.712903,2.532258,3.209677,2.970968,3.258065,3.183871,3789.121,2704.622,29139.31,7404.12,63707.75,22481.69,action
2944,2.696774,2.525806,3.2,2.996774,3.206452,3.177419,3665.883,2675.25,26240.03,8104.044,28106.23,21255.28,action
2962,2.687097,2.564516,3.187097,2.951613,3.203226,3.190323,3595.053,2859.21,23147.45,6947.224,27142.03,23852.38,action
2982,2.687097,2.535484,3.235484,2.964516,3.209677,3.167742,3595.053,2719.494,41123.04,7245.964,29139.31,19639.98,action
3000,2.712903,2.548387,3.254839,2.967742,3.196774,3.225806,3789.121,2780.258,59098.63,7324.274,25394.4,35652.21,action
3021,2.719355,2.587097,3.251613,2.964516,3.254839,3.177419,3840.334,2975.746,55104.05,7245.964,59098.63,21255.28,action
3040,2.690323,2.551613,3.206452,2.980645,3.187097,3.170968,3618.413,2795.776,28106.23,7653.334,23147.45,20151.48,action
3059,2.670968,2.6,3.209677,2.970968,3.245161,3.2,3481.847,3045.714,29139.31,7404.12,48524.75,26240.03,action
3077,2.7,2.590322,3.196774,2.977419,3.248387,3.232258,3690.001,2993,25394.4,7568.602,51608.8,39125.75,action
3095,2.706452,2.564516,3.209677,2.935484,3.187097,3.190323,3739.022,2859.21,29139.31,6603.542,23147.45,23852.38,action
3113,2.677419,2.603226,3.193548,2.96129,3.190323,3.174194,3526.426,3063.611,24600.02,7169.145,23852.38,20689.25,action
3130,2.696774,2.545161,3.196774,2.980645,3.216129,3.164516,3665.883,2764.872,25394.4,7653.334,31443.88,19152.84,action
3149,2.7,2.606452,3.196774,2.977419,3.196774,3.196774,3690.001,3081.674,25394.4,7568.602,25394.4,25394.4,action
3166,2.670968,2.56129,3.190323,2.935484,3.26129,3.209677,3481.847,2843.144,23852.38,6603.542,69085.06,29139.31,action
3184,2.709677,3.074193,3.196774,2.970968,3.225806,3.222581,3763.935,11163.71,25394.4,7404.12,35652.21,34132.53,action
3202,2.722581,3.019355,3.23871,2.96129,3.203226,3.216129,3866.369,8822.07,43330.57,7169.145,27142.03,31443.88,action
3219,2.716129,3.051613,3.264516,2.958065,3.196774,3.180645,3814.586,10074.29,75440.07,7093.775,25394.4,21851.91,action
3237,2.712903,3.029032,3.216129,2.967742,3.187097,3.235484,3789.121,9166.429,31443.88,7324.274,23147.45,41123.04,action
3255,2.696774,3.025806,3.232258,2.958065,3.190323,3.183871,3665.883,9048.941,39125.75,7093.775,23852.38,22481.69,action
3274,2.687097,2.974194,3.209677,2.983871,3.196774,3.177419,3595.053,7485.546,29139.31,7739.797,25394.4,21255.28,action
3292,2.716129,2.990323,3.222581,2.951613,3.183871,3.193548,3814.586,7918.126,34132.53,6947.224,22481.69,24600.02,action
3310,2.712903,3.051613,3.216129,2.954839,3.196774,3.167742,3789.121,10074.29,31443.88,7019.815,25394.4,19639.98,action
3328,2.719355,2.987097,3.212903,2.983871,3.245161,3.209677,3840.334,7828.042,30248.92,7739.797,48524.75,29139.31,action
3346,2.674194,2.741935,3.190323,2.993548,3.196774,3.170968,3504.021,4028.902,23852.38,8010.107,25394.4,20151.48,action
3364,2.725806,2.722581,3.187097,2.974194,3.2,3.190323,3892.697,3866.369,23147.45,7485.546,26240.03,23852.38,action
3385,2.690323,2.6,3.232258,2.967742,3.203226,3.193548,3618.413,3045.714,39125.75,7324.274,27142.03,24600.02,action
3404,2.696774,2.567742,3.196774,2.954839,3.193548,3.235484,3665.883,2875.418,25394.4,7019.815,24600.02,41123.04,action
3422,2.696774,2.551613,3.251613,2.977419,3.212903,3.177419,3665.883,2795.776,55104.05,7568.602,30248.92,21255.28,action
3440,2.706452,3.045161,3.209677,2.945161,3.183871,3.174194,3739.022,9798.481,29139.31,6806.002,22481.69,20689.25,action
3458,2.725806,3.132258,3.190323,2.987097,3.225806,3.212903,3892.697,15311.92,23852.38,7828.042,35652.21,30248.92,action
3475,2.693548,3.151613,3.248387,2.951613,3.180645,3.23871,3642.022,17416.07,51608.8,6947.224,21851.91,43330.57,action
3493,2.735484,3.048387,3.209677,2.941936,3.206452,3.212903,3973.486,9934.615,29139.31,6737.299,28106.23,30248.92,action
3511,2.687097,3.051613,3.254839,2.945161,3.183871,3.212903,3595.053,10074.29,59098.63,6806.002,22481.69,30248.92,action
3531,2.687097,3.090322,3.2,2.990323,3.212903,3.235484,3595.053,12085.54,26240.03,7918.126,30248.92,41123.04,action
3548,2.73871,3.067742,3.248387,2.96129,3.212903,3.203226,4001.035,10830.83,51608.8,7169.145,30248.92,27142.03,action
3568,2.725806,3.067742,3.219355,2.948387,3.225806,3.190323,3892.697,10830.83,32734.43,6875.965,35652.21,23852.38,action
3585,2.712903,3.074193,3.196774,2.974194,3.235484,3.164516,3789.121,11163.71,25394.4,7485.546,41123.04,19152.84,action
3604,2.748387,3.054839,3.2,2.948387,3.232258,3.241935,4085.615,10217.63,26240.03,6875.965,39125.75,45783.38,action
3621,2.693548,3.080645,3.225806,2.967742,3.187097,3.216129,3642.022,11516.17,35652.21,7324.274,23147.45,31443.88,action
3639,2.73871,2.990323,3.206452,2.964516,3.190323,3.167742,4001.035,7918.126,28106.23,7245.964,23852.38,19639.98,action
3658,2.7,3.048387,3.235484,2.96129,3.225806,3.193548,3690.001,9934.615,41123.04,7169.145,35652.21,24600.02,action
3675,2.703226,2.922581,3.232258,2.954839,3.196774,3.177419,3714.379,6349.746,39125.75,7019.815,25394.4,21255.28,action
3693,2.7,2.590322,3.2,2.929032,3.232258,3.23871,3690.001,2993,26240.03,6474.437,39125.75,43330.57,action
3711,2.712903,2.606452,3.190323,3.006452,3.183871,3.206452,3789.121,3081.674,23852.38,8398.242,22481.69,28106.23,action
3729,2.732258,2.551613,3.235484,3.006452,3.216129,3.170968,3946.25,2795.776,41123.04,8398.242,31443.88,20151.48,action
3748,2.729032,2.577419,3.206452,2.954839,3.222581,3.174194,3919.323,2924.911,28106.23,7019.815,34132.53,20689.25,action
3767,2.716129,2.587097,3.241935,2.945161,3.241935,3.177419,3814.586,2975.746,45783.38,6806.002,45783.38,21255.28,action
3785,2.716129,2.564516,3.203226,2.996774,3.216129,3.206452,3814.586,2859.21,27142.03,8104.044,31443.88,28106.23,action
