Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
2038,3.190323,3.141935,3.154839,2.716129,3.151613,2.819355,23852.38,16299.58,17821.32,3814.586,17416.07,4809.933,zero
2055,3.145161,3.174194,3.109677,2.716129,3.203226,2.770968,16656.24,20689.25,13397.96,3814.586,27142.03,4295,zero
2072,3.148387,3.167742,3.093548,2.741935,3.209677,2.770968,17028.07,19639.98,12287.18,4028.902,29139.31,4295,zero
2090,3.158064,3.148387,3.119355,2.719355,3.129032,2.770968,18244.99,17028.07,14159.64,3840.334,15007.54,4295,zero
2107,3.180645,3.190323,3.1,2.754839,3.151613,2.783871,21851.91,23852.38,12710,4143.669,17416.07,4422.875,zero
2124,3.174194,3.148387,3.090322,2.741935,3.141935,2.764516,20689.25,17028.07,12085.54,4028.902,16299.58,4233.374,zero
2141,3.154839,3.145161,3.096774,2.741935,3.148387,2.767742,17821.32,16656.24,12495.24,4028.902,17028.07,4264,zero
2158,3.164516,3.167742,3.1,2.745161,3.154839,2.816129,19152.84,19639.98,12710,4057.093,17821.32,4772.4,zero
2175,3.190323,3.177419,3.164516,2.758065,3.151613,2.816129,23852.38,21255.28,19152.84,4173.214,17416.07,4772.4,zero
2192,3.132258,3.154839,3.148387,2.722581,3.158064,2.803226,15311.92,17821.32,17028.07,3866.369,18244.99,4627.143,zero
2210,3.151613,3.13871,3.096774,2.751613,3.180645,2.809677,17416.07,15957.19,12495.24,4114.471,21851.91,4698.815,zero
2227,3.151613,3.193548,3.077419,2.712903,3.209677,2.754839,17416.07,24600.02,11337.39,3789.121,29139.31,4143.669,zero
2245,3.148387,3.190323,3.096774,2.732258,3.170968,2.764516,17028.07,23852.38,12495.24,3946.25,20151.48,4233.374,zero
2262,3.141935,3.209677,3.141935,2.777419,3.170968,2.774194,16299.58,29139.31,16299.58,4358.148,20151.48,4326.381,zero
2280,3.206452,3.190323,3.119355,2.774194,3.196774,2.783871,28106.23,23852.38,14159.64,4326.381,25394.4,4422.875,zero
2297,3.177419,3.164516,3.096774,2.703226,3.151613,2.809677,21255.28,19152.84,12495.24,3714.379,17416.07,4698.815,zero
2314,3.183871,3.212903,3.103226,2.777419,3.2,2.751613,22481.69,30248.92,12931.8,4358.148,26240.03,4114.471,zero
2332,3.145161,3.187097,3.106452,2.719355,3.170968,2.751613,16656.24,23147.45,13161,3840.334,20151.48,4114.471,zero
2349,3.193548,3.148387,3.145161,2.719355,3.193548,2.793548,24600.02,17028.07,16656.24,3840.334,24600.02,4523.057,zero
2366,3.141935,3.13871,3.1,2.790323,3.141935,2.73871,16299.58,15957.19,12710,4489.241,16299.58,4001.035,zero
2383,3.129032,3.145161,3.125806,2.783871,3.164516,2.774194,15007.54,16656.24,14714.44,4422.875,19152.84,4326.381,zero
2400,3.141935,3.193548,3.125806,2.722581,3.164516,2.754839,16299.58,24600.02,14714.44,3866.369,19152.84,4143.669,zero
2418,3.132258,3.141935,3.106452,2.732258,3.170968,2.770968,15311.92,16299.58,13161,3946.25,20151.48,4295,zero
2435,3.193548,3.167742,3.103226,2.729032,3.158064,2.803226,24600.02,19639.98,12931.8,3919.323,18244.99,4627.143,zero
2452,3.180645,3.209677,3.16129,2.735484,3.203226,2.764516,21851.91,29139.31,18688.36,3973.486,27142.03,4233.374,zero
2469,3.196774,3.203226,3.141935,2.735484,3.148387,2.754839,25394.4,27142.03,16299.58,3973.486,17028.07,4143.669,zero
2486,3.145161,3.154839,3.103226,2.76129,3.141935,2.8,16656.24,17821.32,12931.8,4203.114,16299.58,4592,zero
2504,3.141935,3.180645,3.096774,2.741935,3.154839,2.796774,16299.58,21851.91,12495.24,4028.902,17821.32,4557.308,zero
2521,3.2,3.170968,3.077419,2.722581,3.13871,2.787097,26240.03,20151.48,11337.39,3866.369,15957.19,4455.849,zero
2538,3.206452,3.141935,3.096774,2.748387,3.154839,2.764516,28106.23,16299.58,12495.24,4085.615,17821.32,4233.374,zero
2555,3.216129,3.151613,3.13871,2.748387,3.154839,2.748387,31443.88,17416.07,15957.19,4085.615,17821.32,4085.615,zero
2573,3.174194,3.170968,3.116129,2.751613,3.203226,2.758065,20689.25,20151.48,13896.84,4114.471,27142.03,4173.214,zero
2590,3.167742,3.170968,3.103226,2.780645,3.141935,2.774194,19639.98,20151.48,12931.8,4390.311,16299.58,4326.381,zero
2607,3.158064,3.190323,3.080645,2.732258,3.209677,2.787097,18244.99,23852.38,11516.17,3946.25,29139.31,4455.849,zero
2624,3.145161,3.132258,3.1,2.722581,3.219355,2.770968,16656.24,15311.92,12710,3866.369,32734.43,4295,zero
2641,3.177419,3.206452,3.145161,2.706452,3.206452,2.780645,21255.28,28106.23,16656.24,3739.022,28106.23,4390.311,zero
2658,3.187097,3.170968,3.151613,2.770968,3.151613,2.751613,23147.45,20151.48,17416.07,4295,17416.07,4114.471,zero
2676,3.148387,3.148387,3.106452,2.722581,3.203226,2.790323,17028.07,17028.07,13161,3866.369,27142.03,4489.241,zero
2693,3.158064,3.16129,3.070968,2.783871,3.180645,2.764516,18244.99,18688.36,10994.93,4422.875,21851.91,4233.374,zero
2710,3.13871,3.187097,3.083871,2.725806,3.216129,2.787097,15957.19,23147.45,11700.3,3892.697,31443.88,4455.849,zero
2727,3.170968,3.148387,3.096774,2.751613,3.148387,2.767742,20151.48,17028.07,12495.24,4114.471,17028.07,4264,zero
2745,3.154839,3.151613,3.083871,2.780645,3.177419,2.806452,17821.32,17416.07,11700.3,4390.311,21255.28,4662.745,zero
2762,3.170968,3.167742,3.083871,2.735484,3.174194,2.796774,20151.48,19639.98,11700.3,3973.486,20689.25,4557.308,zero
2779,3.190323,3.13871,3.13871,2.732258,3.196774,2.76129,23852.38,15957.19,15957.19,3946.25,25394.4,4203.114,zero
2796,3.196774,3.203226,3.093548,2.735484,3.209677,2.796774,25394.4,27142.03,12287.18,3973.486,29139.31,4557.308,zero
2813,3.16129,3.158064,3.119355,2.764516,3.145161,2.793548,18688.36,18244.99,14159.64,4233.374,16656.24,4523.057,zero
2831,3.154839,3.209677,3.122581,2.729032,3.167742,2.758065,17821.32,29139.31,14431.99,3919.323,19639.98,4173.214,zero
2848,3.190323,3.13871,3.167742,2.774194,3.151613,2.76129,23852.38,15957.19,19639.98,4326.381,17416.07,4203.114,zero
2866,3.151613,3.145161,3.1,2.777419,3.203226,2.790323,17416.07,16656.24,12710,4358.148,27142.03,4489.241,zero
2883,3.145161,3.16129,3.148387,2.758065,3.151613,2.8,16656.24,18688.36,17028.07,4173.214,17416.07,4592,zero
2900,3.190323,3.177419,3.1,2.732258,3.13871,2.822581,23852.38,21255.28,12710,3946.25,15957.19,4847.973,zero
2918,3.203226,3.170968,3.112903,2.73871,3.148387,2.835484,27142.03,20151.48,13643.1,4001.035,17028.07,5005.416,zero
