Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label,FileName
6823,3.112903,3.112903,3.087097,2.874193,3.13871,3.067742,13643.1,13643.1,11890.0,5534.999,15957.19,10830.83,rightup,rightup_01_Xie.csv
6840,3.119355,3.077419,3.122581,2.867742,3.116129,3.080645,14159.64,11337.39,14431.99,5440.148,13896.84,11516.17,rightup,rightup_01_Xie.csv
6857,3.151613,3.083871,3.122581,2.896774,3.093548,3.1,17416.07,11700.3,14431.99,5890.878,12287.18,12710.0,rightup,rightup_01_Xie.csv
6875,3.141935,3.1,3.090322,2.858064,3.154839,3.119355,16299.58,12710.0,12085.54,5303.065,17821.32,14159.64,rightup,rightup_01_Xie.csv
6892,3.109677,3.135484,3.151613,2.851613,3.096774,3.054839,13397.96,15628.23,17416.07,5214.963,12495.24,10217.63,rightup,rightup_01_Xie.csv
6909,3.1,3.096774,3.109677,2.854839,3.090322,3.067742,12710.0,12495.24,13397.96,5258.695,12085.54,10830.83,rightup,rightup_01_Xie.csv
6926,3.090322,3.125806,3.112903,2.835484,3.093548,3.090322,12085.54,14714.44,13643.1,5005.416,12287.18,12085.54,rightup,rightup_01_Xie.csv
6943,3.116129,3.116129,3.1,2.845161,3.164516,3.067742,13896.84,13896.84,12710.0,5129.361,19152.84,10830.83,rightup,rightup_01_Xie.csv
6960,3.096774,3.112903,3.087097,2.870968,3.148387,3.1,12495.24,13643.1,11890.0,5487.217,17028.07,12710.0,rightup,rightup_01_Xie.csv
6977,3.148387,3.087097,3.1,2.887097,3.13871,3.1,17028.07,11890.0,12710.0,5733.592,15957.19,12710.0,rightup,rightup_01_Xie.csv
6994,3.135484,3.1,3.148387,2.9,3.129032,3.080645,15628.23,12710.0,17028.07,5944.999,15007.54,11516.17,rightup,rightup_01_Xie.csv
7011,3.090322,3.093548,3.083871,2.867742,3.112903,3.093548,12085.54,12287.18,11700.3,5440.148,13643.1,12287.18,rightup,rightup_01_Xie.csv
7028,3.109677,3.129032,3.145161,2.893548,3.090322,3.083871,13397.96,15007.54,16656.24,5837.618,12085.54,11700.3,rightup,rightup_01_Xie.csv
7045,3.135484,3.158064,3.116129,2.845161,3.148387,3.048387,15628.23,18244.99,13896.84,5129.361,17028.07,9934.615,rightup,rightup_01_Xie.csv
7062,3.064516,3.103226,3.103226,2.909677,3.125806,3.054839,10671.23,12931.8,12931.8,6112.726,14714.44,10217.63,rightup,rightup_01_Xie.csv
7079,3.093548,3.109677,3.141935,2.880645,3.090322,3.054839,12287.18,13397.96,16299.58,5632.768,12085.54,10217.63,rightup,rightup_01_Xie.csv
7096,3.151613,3.109677,3.151613,2.864516,3.106452,3.054839,17416.07,13397.96,17416.07,5393.777,13161.0,10217.63,rightup,rightup_01_Xie.csv
7113,3.148387,3.141935,3.1,2.903226,3.083871,3.096774,17028.07,16299.58,12710.0,5999.998,11700.3,12495.24,rightup,rightup_01_Xie.csv
7130,3.087097,3.1,3.129032,2.854839,3.125806,3.077419,11890.0,12710.0,15007.54,5258.695,14714.44,11337.39,rightup,rightup_01_Xie.csv
7147,3.109677,3.093548,3.106452,2.848387,3.109677,3.070968,13397.96,12287.18,13161.0,5171.856,13397.96,10994.93,rightup,rightup_01_Xie.csv
7164,3.090322,3.083871,3.125806,2.916129,3.132258,3.116129,12085.54,11700.3,14714.44,6229.241,15311.92,13896.84,rightup,rightup_01_Xie.csv
7181,3.13871,3.141935,3.1,2.86129,3.125806,3.129032,15957.19,16299.58,12710.0,5348.087,14714.44,15007.54,rightup,rightup_01_Xie.csv
7198,3.077419,3.090322,3.109677,2.86129,3.096774,3.080645,11337.39,12085.54,13397.96,5348.087,12495.24,11516.17,rightup,rightup_01_Xie.csv
7215,3.090322,3.119355,3.164516,2.890322,3.158064,3.077419,12085.54,14159.64,19152.84,5785.195,18244.99,11337.39,rightup,rightup_01_Xie.csv
7232,3.087097,3.109677,3.135484,2.896774,3.125806,3.058064,11890.0,13397.96,15628.23,5890.878,14714.44,10364.8,rightup,rightup_01_Xie.csv
7249,3.077419,3.116129,3.141935,2.848387,3.141935,3.080645,11337.39,13896.84,16299.58,5171.856,16299.58,11516.17,rightup,rightup_01_Xie.csv
7267,3.074193,3.077419,3.106452,2.858064,3.116129,3.064516,11163.71,11337.39,13161.0,5303.065,13896.84,10671.23,rightup,rightup_01_Xie.csv
7284,3.125806,3.080645,3.103226,2.883871,3.106452,3.129032,14714.44,11516.17,12931.8,5682.79,13161.0,15007.54,rightup,rightup_01_Xie.csv
7300,3.087097,3.16129,3.112903,2.854839,3.141935,3.067742,11890.0,18688.36,13643.1,5258.695,16299.58,10830.83,rightup,rightup_01_Xie.csv
7317,3.112903,3.070968,3.083871,2.858064,3.070968,3.06129,13643.1,10994.93,11700.3,5303.065,10994.93,10515.95,rightup,rightup_01_Xie.csv
7335,3.1,3.080645,3.135484,2.887097,3.103226,3.129032,12710.0,11516.17,15628.23,5733.592,12931.8,15007.54,rightup,rightup_01_Xie.csv
7352,3.116129,3.119355,3.129032,2.858064,3.122581,3.074193,13896.84,14159.64,15007.54,5303.065,14431.99,11163.71,rightup,rightup_01_Xie.csv
7369,3.096774,3.154839,3.158064,2.9,3.103226,3.067742,12495.24,17821.32,18244.99,5944.999,12931.8,10830.83,rightup,rightup_01_Xie.csv
7386,3.090322,3.13871,3.093548,2.883871,3.129032,3.083871,12085.54,15957.19,12287.18,5682.79,15007.54,11700.3,rightup,rightup_01_Xie.csv
7403,3.070968,3.093548,3.096774,2.867742,3.096774,3.064516,10994.93,12287.18,12495.24,5440.148,12495.24,10671.23,rightup,rightup_01_Xie.csv
7420,3.093548,3.087097,3.132258,2.845161,3.112903,3.116129,12287.18,11890.0,15311.92,5129.361,13643.1,13896.84,rightup,rightup_01_Xie.csv
7437,3.083871,3.087097,3.1,2.867742,3.087097,3.106452,11700.3,11890.0,12710.0,5440.148,11890.0,13161.0,rightup,rightup_01_Xie.csv
7454,3.109677,3.109677,3.119355,2.864516,3.096774,3.106452,13397.96,13397.96,14159.64,5393.777,12495.24,13161.0,rightup,rightup_01_Xie.csv
7471,3.125806,3.122581,3.090322,2.858064,3.116129,3.096774,14714.44,14431.99,12085.54,5303.065,13896.84,12495.24,rightup,rightup_01_Xie.csv
7488,3.13871,3.129032,3.093548,2.851613,3.083871,3.106452,15957.19,15007.54,12287.18,5214.963,11700.3,13161.0,rightup,rightup_01_Xie.csv
7505,3.083871,3.151613,3.093548,2.880645,3.1,3.096774,11700.3,17416.07,12287.18,5632.768,12710.0,12495.24,rightup,rightup_01_Xie.csv
7522,3.077419,3.122581,3.116129,2.9,3.106452,3.083871,11337.39,14431.99,13896.84,5944.999,13161.0,11700.3,rightup,rightup_01_Xie.csv
7539,3.129032,3.132258,3.16129,2.877419,3.096774,3.080645,15007.54,15311.92,18688.36,5583.51,12495.24,11516.17,rightup,rightup_01_Xie.csv
7556,3.087097,3.083871,3.125806,2.880645,3.13871,3.070968,11890.0,11700.3,14714.44,5632.768,15957.19,10994.93,rightup,rightup_01_Xie.csv
7573,3.087097,3.083871,3.067742,2.858064,3.145161,3.122581,11890.0,11700.3,10830.83,5303.065,16656.24,14431.99,rightup,rightup_01_Xie.csv
7590,3.174194,3.096774,3.096774,2.909677,3.109677,3.090322,20689.25,12495.24,12495.24,6112.726,13397.96,12085.54,rightup,rightup_01_Xie.csv
7607,3.090322,3.132258,3.1,2.874193,3.112903,3.083871,12085.54,15311.92,12710.0,5534.999,13643.1,11700.3,rightup,rightup_01_Xie.csv
7624,3.090322,3.141935,3.090322,2.864516,3.154839,3.070968,12085.54,16299.58,12085.54,5393.777,17821.32,10994.93,rightup,rightup_01_Xie.csv
7641,3.135484,3.093548,3.103226,2.9,3.112903,3.129032,15628.23,12287.18,12931.8,5944.999,13643.1,15007.54,rightup,rightup_01_Xie.csv
7659,3.087097,3.096774,3.164516,2.851613,3.090322,3.087097,11890.0,12495.24,19152.84,5214.963,12085.54,11890.0,rightup,rightup_01_Xie.csv
7675,3.148387,3.148387,3.106452,2.877419,3.116129,3.074193,17028.07,17028.07,13161.0,5583.51,13896.84,11163.71,rightup,rightup_01_Xie.csv
7693,3.116129,3.141935,3.074193,2.870968,3.119355,3.090322,13896.84,16299.58,11163.71,5487.217,14159.64,12085.54,rightup,rightup_01_Xie.csv
7710,3.109677,3.087097,3.109677,2.858064,3.096774,3.080645,13397.96,11890.0,13397.96,5303.065,12495.24,11516.17,rightup,rightup_01_Xie.csv
7727,3.087097,3.1,3.125806,2.851613,3.148387,3.077419,11890.0,12710.0,14714.44,5214.963,17028.07,11337.39,rightup,rightup_01_Xie.csv
7744,3.109677,3.087097,3.16129,2.912903,3.103226,3.1,13397.96,11890.0,18688.36,6170.498,12931.8,12710.0,rightup,rightup_01_Xie.csv
7761,3.125806,3.106452,3.109677,2.880645,3.1,3.080645,14714.44,13161.0,13397.96,5632.768,12710.0,11516.17,rightup,rightup_01_Xie.csv
7778,3.093548,3.122581,3.1,2.867742,3.096774,3.109677,12287.18,14431.99,12710.0,5440.148,12495.24,13397.96,rightup,rightup_01_Xie.csv
7795,3.080645,3.129032,3.112903,2.877419,3.087097,3.070968,11516.17,15007.54,13643.1,5583.51,11890.0,10994.93,rightup,rightup_01_Xie.csv
7812,3.145161,3.122581,3.151613,2.841935,3.125806,3.093548,16656.24,14431.99,17416.07,5087.464,14714.44,12287.18,rightup,rightup_01_Xie.csv
7829,3.093548,3.151613,3.154839,2.874193,3.119355,3.077419,12287.18,17416.07,17821.32,5534.999,14159.64,11337.39,rightup,rightup_01_Xie.csv
7846,3.129032,3.093548,3.093548,2.896774,3.125806,3.122581,15007.54,12287.18,12287.18,5890.878,14714.44,14431.99,rightup,rightup_01_Xie.csv
7863,3.129032,3.112903,3.135484,2.912903,3.122581,3.116129,15007.54,13643.1,15628.23,6170.498,14431.99,13896.84,rightup,rightup_01_Xie.csv
7880,3.083871,3.090322,3.087097,2.9,3.148387,3.1,11700.3,12085.54,11890.0,5944.999,17028.07,12710.0,rightup,rightup_01_Xie.csv
7897,3.074193,3.145161,3.154839,2.864516,3.106452,3.054839,11163.71,16656.24,17821.32,5393.777,13161.0,10217.63,rightup,rightup_01_Xie.csv
7914,3.083871,3.125806,3.119355,2.858064,3.135484,3.058064,11700.3,14714.44,14159.64,5303.065,15628.23,10364.8,rightup,rightup_01_Xie.csv
7931,3.096774,3.112903,3.093548,2.903226,3.103226,3.093548,12495.24,13643.1,12287.18,5999.998,12931.8,12287.18,rightup,rightup_01_Xie.csv
7948,3.109677,3.090322,3.1,2.851613,3.132258,3.06129,13397.96,12085.54,12710.0,5214.963,15311.92,10515.95,rightup,rightup_01_Xie.csv
7965,3.119355,3.112903,3.145161,2.854839,3.109677,3.058064,14159.64,13643.1,16656.24,5258.695,13397.96,10364.8,rightup,rightup_01_Xie.csv
7982,3.106452,3.080645,3.087097,2.864516,3.1,3.116129,13161.0,11516.17,11890.0,5393.777,12710.0,13896.84,rightup,rightup_01_Xie.csv
7999,3.074193,3.154839,3.109677,2.870968,3.109677,3.054839,11163.71,17821.32,13397.96,5487.217,13397.96,10217.63,rightup,rightup_01_Xie.csv
8016,3.083871,3.164516,3.087097,2.854839,3.1,3.083871,11700.3,19152.84,11890.0,5258.695,12710.0,11700.3,rightup,rightup_01_Xie.csv
8033,3.103226,3.106452,3.129032,2.86129,3.125806,3.1,12931.8,13161.0,15007.54,5348.087,14714.44,12710.0,rightup,rightup_01_Xie.csv
8050,3.135484,3.087097,3.13871,2.880645,3.109677,3.093548,15628.23,11890.0,15957.19,5632.768,13397.96,12287.18,rightup,rightup_01_Xie.csv
8067,3.116129,3.132258,3.106452,2.86129,3.148387,3.087097,13896.84,15311.92,13161.0,5348.087,17028.07,11890.0,rightup,rightup_01_Xie.csv
8084,3.116129,3.112903,3.096774,2.854839,3.090322,3.1,13896.84,13643.1,12495.24,5258.695,12085.54,12710.0,rightup,rightup_01_Xie.csv
8101,3.080645,3.122581,3.119355,2.912903,3.119355,3.077419,11516.17,14431.99,14159.64,6170.498,14159.64,11337.39,rightup,rightup_01_Xie.csv
8118,3.132258,3.1,3.080645,2.890322,3.132258,3.090322,15311.92,12710.0,11516.17,5785.195,15311.92,12085.54,rightup,rightup_01_Xie.csv
8136,3.090322,3.145161,3.135484,2.854839,3.13871,3.087097,12085.54,16656.24,15628.23,5258.695,15957.19,11890.0,rightup,rightup_01_Xie.csv
8152,3.087097,3.080645,3.148387,2.870968,3.13871,3.06129,11890.0,11516.17,17028.07,5487.217,15957.19,10515.95,rightup,rightup_01_Xie.csv
8170,3.083871,3.141935,3.090322,2.867742,3.112903,3.083871,11700.3,16299.58,12085.54,5440.148,13643.1,11700.3,rightup,rightup_01_Xie.csv
8187,3.083871,3.106452,3.112903,2.896774,3.112903,3.112903,11700.3,13161.0,13643.1,5890.878,13643.1,13643.1,rightup,rightup_01_Xie.csv
8204,3.070968,3.074193,3.093548,2.909677,3.096774,3.132258,10994.93,11163.71,12287.18,6112.726,12495.24,15311.92,rightup,rightup_01_Xie.csv
8221,3.106452,3.096774,3.116129,2.887097,3.154839,3.074193,13161.0,12495.24,13896.84,5733.592,17821.32,11163.71,rightup,rightup_01_Xie.csv
8238,3.080645,3.119355,3.093548,2.887097,3.129032,3.048387,11516.17,14159.64,12287.18,5733.592,15007.54,9934.615,rightup,rightup_01_Xie.csv
8255,3.087097,3.109677,3.093548,2.9,3.106452,3.122581,11890.0,13397.96,12287.18,5944.999,13161.0,14431.99,rightup,rightup_01_Xie.csv
8272,3.090322,3.135484,3.167742,2.870968,3.087097,3.106452,12085.54,15628.23,19639.98,5487.217,11890.0,13161.0,rightup,rightup_01_Xie.csv
8289,3.093548,3.135484,3.158064,2.858064,3.129032,3.122581,12287.18,15628.23,18244.99,5303.065,15007.54,14431.99,rightup,rightup_01_Xie.csv
8306,3.087097,3.080645,3.135484,2.858064,3.129032,3.093548,11890.0,11516.17,15628.23,5303.065,15007.54,12287.18,rightup,rightup_01_Xie.csv
8323,3.096774,3.135484,3.141935,2.874193,3.116129,3.132258,12495.24,15628.23,16299.58,5534.999,13896.84,15311.92,rightup,rightup_01_Xie.csv
8340,3.087097,3.116129,3.135484,2.896774,3.106452,3.083871,11890.0,13896.84,15628.23,5890.878,13161.0,11700.3,rightup,rightup_01_Xie.csv
8357,3.132258,3.096774,3.112903,2.867742,3.151613,3.058064,15311.92,12495.24,13643.1,5440.148,17416.07,10364.8,rightup,rightup_01_Xie.csv
8374,3.083871,3.074193,3.093548,2.893548,3.1,3.103226,11700.3,11163.71,12287.18,5837.618,12710.0,12931.8,rightup,rightup_01_Xie.csv
8391,3.087097,3.103226,3.112903,2.851613,3.145161,3.112903,11890.0,12931.8,13643.1,5214.963,16656.24,13643.1,rightup,rightup_01_Xie.csv
8408,3.109677,3.112903,3.112903,2.912903,3.1,3.067742,13397.96,13643.1,13643.1,6170.498,12710.0,10830.83,rightup,rightup_01_Xie.csv
8425,3.080645,3.129032,3.087097,2.874193,3.090322,3.116129,11516.17,15007.54,11890.0,5534.999,12085.54,13896.84,rightup,rightup_01_Xie.csv
8442,3.083871,3.141935,3.090322,2.874193,3.141935,3.06129,11700.3,16299.58,12085.54,5534.999,16299.58,10515.95,rightup,rightup_01_Xie.csv
8460,3.148387,3.093548,3.13871,2.877419,3.148387,3.090322,17028.07,12287.18,15957.19,5583.51,17028.07,12085.54,rightup,rightup_01_Xie.csv
8477,3.083871,3.148387,3.145161,2.870968,3.151613,3.064516,11700.3,17028.07,16656.24,5487.217,17416.07,10671.23,rightup,rightup_01_Xie.csv
8494,3.122581,3.129032,3.096774,2.887097,3.154839,3.058064,14431.99,15007.54,12495.24,5733.592,17821.32,10364.8,rightup,rightup_01_Xie.csv
8511,3.096774,3.145161,3.125806,2.864516,3.122581,3.1,12495.24,16656.24,14714.44,5393.777,14431.99,12710.0,rightup,rightup_01_Xie.csv
8528,3.1,3.087097,3.083871,2.9,3.093548,3.096774,12710.0,11890.0,11700.3,5944.999,12287.18,12495.24,rightup,rightup_01_Xie.csv
8545,3.090322,3.103226,3.1,2.903226,3.093548,3.122581,12085.54,12931.8,12710.0,5999.998,12287.18,14431.99,rightup,rightup_01_Xie.csv
8562,3.148387,3.090322,3.125806,2.864516,3.106452,3.090322,17028.07,12085.54,14714.44,5393.777,13161.0,12085.54,rightup,rightup_01_Xie.csv
8579,3.109677,3.122581,3.112903,2.858064,3.096774,3.103226,13397.96,14431.99,13643.1,5303.065,12495.24,12931.8,rightup,rightup_01_Xie.csv
8596,3.112903,3.119355,3.090322,2.864516,3.106452,3.106452,13643.1,14159.64,12085.54,5393.777,13161.0,13161.0,rightup,rightup_01_Xie.csv
8613,3.135484,3.103226,3.1,2.906451,3.096774,3.103226,15628.23,12931.8,12710.0,6055.899,12495.24,12931.8,rightup,rightup_01_Xie.csv
8630,3.119355,3.148387,3.129032,2.880645,3.154839,3.06129,14159.64,17028.07,15007.54,5632.768,17821.32,10515.95,rightup,rightup_01_Xie.csv
8647,3.070968,3.132258,3.1,2.883871,3.077419,3.064516,10994.93,15311.92,12710.0,5682.79,11337.39,10671.23,rightup,rightup_01_Xie.csv
8664,3.087097,3.083871,3.103226,2.896774,3.119355,3.054839,11890.0,11700.3,12931.8,5890.878,14159.64,10217.63,rightup,rightup_01_Xie.csv
8681,3.096774,3.093548,3.103226,2.851613,3.1,3.077419,12495.24,12287.18,12931.8,5214.963,12710.0,11337.39,rightup,rightup_01_Xie.csv
8698,3.093548,3.141935,3.129032,2.887097,3.080645,3.064516,12287.18,16299.58,15007.54,5733.592,11516.17,10671.23,rightup,rightup_01_Xie.csv
8715,3.135484,3.103226,3.122581,2.912903,3.164516,3.122581,15628.23,12931.8,14431.99,6170.498,19152.84,14431.99,rightup,rightup_01_Xie.csv
8732,3.074193,3.145161,3.190323,2.851613,3.090322,3.064516,11163.71,16656.24,23852.38,5214.963,12085.54,10671.23,rightup,rightup_01_Xie.csv
8749,3.080645,3.096774,3.129032,2.887097,3.103226,3.122581,11516.17,12495.24,15007.54,5733.592,12931.8,14431.99,rightup,rightup_01_Xie.csv
8766,3.096774,3.112903,3.093548,2.877419,3.087097,3.064516,12495.24,13643.1,12287.18,5583.51,11890.0,10671.23,rightup,rightup_01_Xie.csv
8783,3.151613,3.112903,3.109677,2.854839,3.103226,3.112903,17416.07,13643.1,13397.96,5258.695,12931.8,13643.1,rightup,rightup_01_Xie.csv
8801,3.083871,3.13871,3.077419,2.922581,3.096774,3.090322,11700.3,15957.19,11337.39,6349.746,12495.24,12085.54,rightup,rightup_01_Xie.csv
8818,3.083871,3.080645,3.112903,2.874193,3.129032,3.080645,11700.3,11516.17,13643.1,5534.999,15007.54,11516.17,rightup,rightup_01_Xie.csv
8835,3.112903,3.093548,3.096774,2.864516,3.106452,3.074193,13643.1,12287.18,12495.24,5393.777,13161.0,11163.71,rightup,rightup_01_Xie.csv
8852,3.122581,3.112903,3.096774,2.925807,3.141935,3.064516,14431.99,13643.1,12495.24,6411.554,16299.58,10671.23,rightup,rightup_01_Xie.csv
8869,3.064516,3.103226,3.080645,2.890322,3.103226,3.083871,10671.23,12931.8,11516.17,5785.195,12931.8,11700.3,rightup,rightup_01_Xie.csv
8886,3.087097,3.129032,3.132258,2.86129,3.125806,3.054839,11890.0,15007.54,15311.92,5348.087,14714.44,10217.63,rightup,rightup_01_Xie.csv
8903,3.116129,3.077419,3.1,2.890322,3.090322,3.070968,13896.84,11337.39,12710.0,5785.195,12085.54,10994.93,rightup,rightup_01_Xie.csv
8920,3.087097,3.129032,3.093548,2.858064,3.093548,3.087097,11890.0,15007.54,12287.18,5303.065,12287.18,11890.0,rightup,rightup_01_Xie.csv
8937,3.151613,3.141935,3.093548,2.893548,3.148387,3.067742,17416.07,16299.58,12287.18,5837.618,17028.07,10830.83,rightup,rightup_01_Xie.csv
8954,3.129032,3.112903,3.129032,2.877419,3.1,3.051613,15007.54,13643.1,15007.54,5583.51,12710.0,10074.29,rightup,rightup_01_Xie.csv
8971,3.087097,3.112903,3.112903,2.887097,3.083871,3.087097,11890.0,13643.1,13643.1,5733.592,11700.3,11890.0,rightup,rightup_01_Xie.csv
8988,3.106452,3.132258,3.083871,2.890322,3.093548,3.077419,13161.0,15311.92,11700.3,5785.195,12287.18,11337.39,rightup,rightup_01_Xie.csv
9005,3.109677,3.096774,3.119355,2.864516,3.112903,3.090322,13397.96,12495.24,14159.64,5393.777,13643.1,12085.54,rightup,rightup_01_Xie.csv
9022,3.087097,3.090322,3.103226,2.877419,3.141935,3.058064,11890.0,12085.54,12931.8,5583.51,16299.58,10364.8,rightup,rightup_01_Xie.csv
9039,3.154839,3.125806,3.119355,2.9,3.093548,3.06129,17821.32,14714.44,14159.64,5944.999,12287.18,10515.95,rightup,rightup_01_Xie.csv
9056,3.151613,3.093548,3.122581,2.854839,3.103226,3.058064,17416.07,12287.18,14431.99,5258.695,12931.8,10364.8,rightup,rightup_01_Xie.csv
9073,3.145161,3.087097,3.135484,2.877419,3.109677,3.093548,16656.24,11890.0,15628.23,5583.51,13397.96,12287.18,rightup,rightup_01_Xie.csv
9090,3.070968,3.122581,3.083871,2.858064,3.1,3.129032,10994.93,14431.99,11700.3,5303.065,12710.0,15007.54,rightup,rightup_01_Xie.csv
9107,3.080645,3.116129,3.093548,2.854839,3.096774,3.077419,11516.17,13896.84,12287.18,5258.695,12495.24,11337.39,rightup,rightup_01_Xie.csv
9124,3.093548,3.093548,3.13871,2.867742,3.1,3.054839,12287.18,12287.18,15957.19,5440.148,12710.0,10217.63,rightup,rightup_01_Xie.csv
9141,3.154839,3.087097,3.090322,2.912903,3.141935,3.074193,17821.32,11890.0,12085.54,6170.498,16299.58,11163.71,rightup,rightup_01_Xie.csv
9158,3.093548,3.087097,3.090322,2.887097,3.093548,3.083871,12287.18,11890.0,12085.54,5733.592,12287.18,11700.3,rightup,rightup_01_Xie.csv
9175,3.125806,3.125806,3.106452,2.912903,3.103226,3.06129,14714.44,14714.44,13161.0,6170.498,12931.8,10515.95,rightup,rightup_01_Xie.csv
9192,3.090322,3.1,3.106452,2.851613,3.141935,3.077419,12085.54,12710.0,13161.0,5214.963,16299.58,11337.39,rightup,rightup_01_Xie.csv
9209,3.145161,3.090322,3.112903,2.858064,3.096774,3.109677,16656.24,12085.54,13643.1,5303.065,12495.24,13397.96,rightup,rightup_01_Xie.csv
9226,3.077419,3.145161,3.1,2.887097,3.116129,3.112903,11337.39,16656.24,12710.0,5733.592,13896.84,13643.1,rightup,rightup_01_Xie.csv
9244,3.151613,3.141935,3.116129,2.870968,3.090322,3.070968,17416.07,16299.58,13896.84,5487.217,12085.54,10994.93,rightup,rightup_01_Xie.csv
9261,3.083871,3.125806,3.090322,2.906451,3.132258,3.080645,11700.3,14714.44,12085.54,6055.899,15311.92,11516.17,rightup,rightup_01_Xie.csv
9278,3.090322,3.090322,3.154839,2.883871,3.1,3.083871,12085.54,12085.54,17821.32,5682.79,12710.0,11700.3,rightup,rightup_01_Xie.csv
9295,3.112903,3.1,3.096774,2.864516,3.090322,3.087097,13643.1,12710.0,12495.24,5393.777,12085.54,11890.0,rightup,rightup_01_Xie.csv
9312,3.096774,3.109677,3.135484,2.9,3.158064,3.125806,12495.24,13397.96,15628.23,5944.999,18244.99,14714.44,rightup,rightup_01_Xie.csv
9329,3.083871,3.080645,3.135484,2.9,3.083871,3.070968,11700.3,11516.17,15628.23,5944.999,11700.3,10994.93,rightup,rightup_01_Xie.csv
9347,3.122581,3.083871,3.122581,2.919355,3.125806,3.132258,14431.99,11700.3,14431.99,6288.985,14714.44,15311.92,rightup,rightup_01_Xie.csv
9364,3.145161,3.109677,3.154839,2.870968,3.093548,3.064516,16656.24,13397.96,17821.32,5487.217,12287.18,10671.23,rightup,rightup_01_Xie.csv
9381,3.096774,3.119355,3.090322,2.912903,3.103226,3.106452,12495.24,14159.64,12085.54,6170.498,12931.8,13161.0,rightup,rightup_01_Xie.csv
9398,3.103226,3.13871,3.083871,2.870968,3.129032,3.090322,12931.8,15957.19,11700.3,5487.217,15007.54,12085.54,rightup,rightup_01_Xie.csv
9415,3.109677,3.106452,3.145161,2.887097,3.145161,3.090322,13397.96,13161.0,16656.24,5733.592,16656.24,12085.54,rightup,rightup_01_Xie.csv
